1.27E-02	1.97E-02
6.28E-03	2.06E-02
1.05E-03	2.08E-02
-2.09E-03	1.99E-02
-6.11E-03	1.98E-02
-1.05E-02	1.94E-02
-1.47E-02	1.89E-02
-2.01E-02	1.89E-02
-2.43E-02	1.86E-02
-2.95E-02	1.90E-02
-3.26E-02	1.77E-02
-3.73E-02	1.65E-02
-3.96E-02	1.24E-02
-4.00E-02	4.70E-03
-4.00E-02	-1.40E-03
-3.82E-02	-1.09E-02
-3.53E-02	-1.33E-02
-3.49E-02	-1.67E-02
-3.40E-02	-2.40E-02
-2.79E-02	-2.67E-02
-2.13E-02	-3.04E-02
-1.61E-02	-3.31E-02
-9.42E-03	-3.62E-02
-5.58E-03	-4.01E-02
-2.62E-03	-4.43E-02
1.05E-03	-4.66E-02
5.41E-03	-4.75E-02
1.15E-02	-4.74E-02
1.71E-02	-4.56E-02
2.36E-02	-4.41E-02
2.98E-02	-4.35E-02
3.46E-02	-4.21E-02
3.86E-02	-4.09E-02
4.29E-02	-3.86E-02
5.03E-02	-3.65E-02
