6.73E-02	-3.79E-02
6.19E-02	-4.25E-02
5.23E-02	-5.14E-02
4.33E-02	-5.58E-02
3.26E-02	-6.28E-02
2.47E-02	-7.00E-02
1.97E-02	-7.39E-02
1.27E-02	-7.65E-02
3.23E-03	-7.58E-02
1.05E-03	-7.07E-02
8.30E-03	-6.66E-02
1.76E-02	-5.96E-02
2.80E-02	-5.55E-02
4.29E-02	-4.81E-02
5.23E-02	-3.95E-02
4.12E-02	-3.07E-02
2.70E-02	-2.68E-02
1.93E-02	-3.25E-02
1.21E-02	-3.84E-02
5.24E-03	-4.43E-02
-4.03E-03	-4.84E-02
-1.37E-02	-5.08E-02
-2.36E-02	-5.07E-02
-3.10E-02	-4.69E-02
-3.47E-02	-4.16E-02
-3.62E-02	-3.17E-02
-3.53E-02	-1.52E-02
-3.78E-02	-5.91E-03
-3.56E-02	5.96E-03
-3.48E-02	1.61E-02
-3.53E-02	2.78E-02
-3.51E-02	4.32E-02
-3.39E-02	5.42E-02
-2.53E-02	5.48E-02
-1.23E-02	5.62E-02
-7.81E-03	5.33E-02
-5.23E-03	4.45E-02
2.34E-03	3.96E-02
1.15E-02	3.52E-02
1.95E-02	3.03E-02
3.07E-02	2.82E-02
5.17E-02	3.53E-02
4.87E-02	4.22E-02
4.09E-02	5.04E-02
3.33E-02	5.26E-02
2.75E-02	5.68E-02
1.91E-02	6.35E-02
1.24E-02	6.93E-02
1.36E-02	7.17E-02
2.23E-02	6.88E-02
3.13E-02	6.76E-02
3.88E-02	6.25E-02
4.46E-02	5.70E-02
5.19E-02	5.01E-02
6.08E-02	4.50E-02
6.62E-02	4.03E-02
