4.68E-02	-3.41E-02
3.93E-02	-3.62E-02
3.45E-02	-3.61E-02
2.78E-02	-3.71E-02
2.09E-02	-3.69E-02
1.51E-02	-3.52E-02
1.19E-02	-3.54E-02
3.58E-03	-3.84E-02
-5.85E-03	-4.09E-02
-1.49E-02	-4.06E-02
-1.91E-02	-3.99E-02
-2.25E-02	-3.72E-02
-2.36E-02	-3.41E-02
-2.36E-02	-3.10E-02
-3.08E-02	-2.66E-02
-3.04E-02	-2.39E-02
-3.52E-02	-2.07E-02
-3.97E-02	-1.80E-02
-4.60E-02	-1.51E-02
-4.88E-02	-7.62E-03
-4.70E-02	-3.36E-03
-4.67E-02	6.29E-03
-4.68E-02	1.48E-02
-4.58E-02	2.08E-02
-4.10E-02	2.21E-02
-3.52E-02	2.30E-02
-3.15E-02	2.59E-02
-2.50E-02	2.55E-02
-2.02E-02	2.61E-02
-1.43E-02	2.52E-02
-7.01E-03	2.39E-02
-2.23E-03	2.22E-02
3.32E-03	2.14E-02
8.13E-03	2.26E-02
1.52E-02	2.27E-02
