4.60E-02	3.65E-02
4.68E-02	4.29E-02
4.27E-02	4.97E-02
3.70E-02	5.32E-02
3.07E-02	5.74E-02
2.72E-02	6.31E-02
2.31E-02	6.86E-02
2.13E-02	7.24E-02
1.68E-02	7.54E-02
1.45E-02	7.97E-02
7.06E-03	8.14E-02
7.49E-03	7.59E-02
8.87E-03	6.99E-02
1.06E-02	6.31E-02
8.93E-03	6.00E-02
3.20E-03	6.00E-02
2.67E-03	5.92E-02
5.81E-04	5.28E-02
-1.27E-03	5.06E-02
-4.32E-03	4.77E-02
-6.06E-03	4.90E-02
-1.01E-02	4.94E-02
-1.32E-02	4.64E-02
-1.67E-02	4.42E-02
-2.20E-02	4.33E-02
-2.60E-02	4.68E-02
-3.10E-02	4.59E-02
-3.23E-02	4.46E-02
-3.09E-02	3.82E-02
-2.95E-02	3.14E-02
-2.99E-02	2.67E-02
-3.08E-02	2.21E-02
-3.17E-02	1.73E-02
-2.81E-02	1.22E-02
-2.63E-02	1.09E-02
-2.10E-02	6.67E-03
-2.00E-02	3.59E-03
-1.77E-02	-1.92E-03
-1.42E-02	-4.10E-03
-1.42E-02	-6.15E-03
-1.95E-02	-1.13E-02
-2.16E-02	-1.73E-02
-2.08E-02	-2.46E-02
-2.07E-02	-3.05E-02
-2.15E-02	-3.44E-02
-1.97E-02	-3.91E-02
-1.66E-02	-4.38E-02
-1.08E-02	-4.68E-02
-5.41E-03	-4.81E-02
-3.28E-03	-4.85E-02
-5.73E-04	-5.41E-02
7.45E-03	-5.71E-02
1.37E-02	-5.71E-02
1.81E-02	-5.54E-02
2.44E-02	-5.45E-02
2.70E-02	-5.45E-02
2.88E-02	-5.96E-02
3.20E-02	-6.38E-02
3.34E-02	-6.69E-02
3.65E-02	-7.37E-02
4.49E-02	-7.63E-02
5.25E-02	-7.41E-02
5.22E-02	-6.92E-02
5.54E-02	-7.23E-02
5.89E-02	-7.33E-02
6.18E-02	-7.35E-02
6.32E-02	-7.54E-02
6.52E-02	-7.64E-02
6.69E-02	-7.72E-02
6.76E-02	-7.69E-02
6.68E-02	-7.44E-02
6.60E-02	-7.33E-02
6.54E-02	-7.00E-02
6.62E-02	-6.82E-02
6.88E-02	-6.60E-02
7.02E-02	-6.46E-02
7.21E-02	-6.24E-02
7.44E-02	-5.92E-02
7.56E-02	-5.67E-02
7.66E-02	-5.37E-02
7.74E-02	-4.90E-02
7.82E-02	-4.72E-02
8.13E-02	-4.96E-02
8.55E-02	-5.23E-02
8.74E-02	-5.59E-02
8.77E-02	-5.99E-02
9.11E-02	-6.12E-02
9.51E-02	-6.00E-02
9.80E-02	-6.23E-02
9.92E-02	-6.46E-02
1.01E-01	-6.69E-02
1.04E-01	-6.85E-02
1.04E-01	-7.17E-02
1.04E-01	-7.59E-02
1.04E-01	-7.92E-02
1.04E-01	-8.28E-02
1.05E-01	-8.69E-02
1.07E-01	-8.83E-02
1.11E-01	-8.72E-02
1.12E-01	-8.65E-02
1.15E-01	-8.79E-02
1.18E-01	-8.94E-02
1.20E-01	-8.95E-02
1.22E-01	-8.92E-02
1.24E-01	-8.58E-02
1.26E-01	-8.29E-02
1.27E-01	-7.99E-02
1.28E-01	-7.62E-02
1.34E-01	-6.67E-02
1.35E-01	-6.15E-02
1.37E-01	-5.72E-02
1.39E-01	-5.13E-02
