2.03E-02	2.41E-02
1.24E-02	2.68E-02
9.52E-03	2.72E-02
4.48E-03	2.71E-02
-2.01E-03	2.70E-02
-7.06E-03	2.77E-02
-1.07E-02	2.48E-02
-1.61E-02	2.34E-02
-2.40E-02	2.40E-02
-3.01E-02	2.67E-02
-3.66E-02	2.70E-02
-4.24E-02	2.69E-02
-4.93E-02	2.58E-02
-5.21E-02	2.41E-02
-5.36E-02	1.36E-02
-5.12E-02	6.61E-03
-4.90E-02	-3.47E-04
-4.76E-02	-8.36E-03
-4.62E-02	-1.43E-02
-4.70E-02	-1.78E-02
-4.27E-02	-2.75E-02
-3.88E-02	-3.30E-02
-3.26E-02	-3.51E-02
-2.40E-02	-3.74E-02
-2.15E-02	-4.26E-02
-1.68E-02	-4.40E-02
-1.04E-02	-4.74E-02
-6.07E-03	-5.40E-02
-3.10E-04	-5.64E-02
7.62E-03	-5.63E-02
1.77E-02	-5.48E-02
2.75E-02	-5.15E-02
3.61E-02	-5.07E-02
4.34E-02	-4.89E-02
5.09E-02	-4.68E-02
6.00E-02	-4.39E-02
6.83E-02	-3.82E-02
