1.02E-01	-5.06E-02
9.74E-02	-5.45E-02
9.34E-02	-5.84E-02
9.11E-02	-6.35E-02
8.97E-02	-6.71E-02
8.59E-02	-6.85E-02
8.35E-02	-6.68E-02
8.05E-02	-6.31E-02
7.57E-02	-6.03E-02
7.07E-02	-5.88E-02
6.63E-02	-5.88E-02
6.22E-02	-6.16E-02
5.64E-02	-6.77E-02
5.38E-02	-6.94E-02
5.06E-02	-6.82E-02
4.38E-02	-6.51E-02
3.90E-02	-6.14E-02
3.98E-02	-5.44E-02
3.53E-02	-4.84E-02
2.87E-02	-4.25E-02
2.13E-02	-3.68E-02
1.60E-02	-3.48E-02
9.44E-03	-3.16E-02
3.49E-03	-2.73E-02
1.08E-03	-2.34E-02
-5.13E-03	-2.11E-02
-9.03E-03	-1.57E-02
-1.29E-02	-1.06E-02
-1.83E-02	-3.53E-03
-1.84E-02	1.26E-03
-1.67E-02	4.91E-03
-1.73E-02	7.16E-03
-1.47E-02	1.02E-02
-1.06E-02	1.19E-02
-7.96E-03	1.16E-02
-1.33E-02	1.50E-02
-1.49E-02	2.01E-02
-1.49E-02	2.38E-02
-1.15E-02	2.94E-02
-8.30E-03	3.44E-02
-3.03E-03	3.58E-02
1.06E-03	3.80E-02
7.75E-03	4.28E-02
1.09E-02	4.61E-02
1.94E-02	4.86E-02
2.62E-02	4.94E-02
3.61E-02	5.21E-02
4.64E-02	5.69E-02
5.13E-02	6.08E-02
5.81E-02	6.02E-02
6.60E-02	6.38E-02
7.36E-02	6.68E-02
8.26E-02	7.12E-02
8.34E-02	7.94E-02
8.51E-02	8.28E-02
8.98E-02	8.36E-02
9.28E-02	7.93E-02
9.56E-02	7.26E-02
9.98E-02	6.58E-02
1.06E-01	5.73E-02
1.08E-01	5.11E-02
