2.81E-02	-2.77E-02
2.55E-02	-2.81E-02
2.32E-02	-2.85E-02
1.97E-02	-2.93E-02
1.69E-02	-2.98E-02
1.37E-02	-2.99E-02
1.15E-02	-3.02E-02
1.01E-02	-3.11E-02
6.75E-03	-3.20E-02
3.34E-03	-3.16E-02
6.25E-04	-3.19E-02
-7.43E-04	-3.08E-02
-2.51E-03	-3.11E-02
-4.81E-03	-3.28E-02
-8.88E-03	-3.45E-02
-1.23E-02	-3.54E-02
-1.57E-02	-3.58E-02
-1.89E-02	-3.61E-02
-2.08E-02	-3.71E-02
-2.48E-02	-3.63E-02
-2.81E-02	-3.52E-02
-3.00E-02	-3.16E-02
-2.91E-02	-2.73E-02
-2.72E-02	-2.21E-02
-2.67E-02	-1.67E-02
-3.04E-02	-1.36E-02
-3.42E-02	-8.89E-03
-3.47E-02	-3.66E-03
-3.54E-02	1.57E-03
-3.38E-02	4.44E-03
-3.30E-02	7.58E-03
-3.48E-02	1.07E-02
-3.85E-02	1.75E-02
-4.25E-02	2.25E-02
-4.52E-02	2.43E-02
-3.92E-02	2.67E-02
-3.39E-02	2.63E-02
-2.70E-02	2.68E-02
-2.26E-02	2.68E-02
-1.81E-02	2.54E-02
-1.62E-02	2.41E-02
-1.20E-02	2.42E-02
-7.10E-03	2.42E-02
-1.25E-03	2.34E-02
5.28E-03	2.34E-02
9.78E-03	2.25E-02
1.32E-02	1.99E-02
