1.62E-02	2.07E-02
1.25E-02	2.04E-02
7.27E-03	1.97E-02
3.73E-03	1.97E-02
-2.44E-03	1.92E-02
-5.24E-03	1.88E-02
-9.93E-03	1.81E-02
-1.31E-02	1.65E-02
-1.62E-02	1.47E-02
-2.11E-02	1.33E-02
-2.45E-02	1.10E-02
-2.88E-02	8.87E-03
-3.17E-02	5.67E-03
-3.46E-02	1.24E-03
-3.66E-02	-8.87E-04
-3.70E-02	-4.79E-03
-3.49E-02	-7.63E-03
-3.27E-02	-8.69E-03
-2.78E-02	-8.69E-03
-2.53E-02	-1.05E-02
-2.06E-02	-1.60E-02
-1.87E-02	-1.68E-02
-1.51E-02	-1.92E-02
-1.07E-02	-2.13E-02
-3.81E-03	-2.27E-02
1.19E-03	-2.36E-02
9.27E-03	-2.82E-02
1.39E-02	-2.91E-02
1.92E-02	-2.75E-02
2.55E-02	-2.82E-02
2.98E-02	-2.71E-02
