7.42E-02	-4.23E-02
6.83E-02	-4.48E-02
6.05E-02	-4.66E-02
5.49E-02	-4.76E-02
4.41E-02	-4.94E-02
3.70E-02	-5.55E-02
3.22E-02	-5.37E-02
2.29E-02	-5.87E-02
1.10E-02	-6.55E-02
-1.66E-03	-6.91E-02
-6.48E-03	-7.41E-02
-1.62E-02	-7.62E-02
-2.32E-02	-7.65E-02
-3.18E-02	-7.90E-02
-4.15E-02	-8.37E-02
-4.70E-02	-8.55E-02
-5.00E-02	-8.44E-02
-4.82E-02	-7.28E-02
-4.57E-02	-6.63E-02
-5.06E-02	-5.36E-02
-5.47E-02	-4.34E-02
-5.74E-02	-3.14E-02
-5.79E-02	-2.05E-02
-6.47E-02	-5.99E-03
-6.88E-02	4.91E-03
-7.11E-02	2.05E-02
-7.01E-02	2.88E-02
-7.35E-02	3.61E-02
-6.56E-02	3.61E-02
-5.00E-02	3.53E-02
-4.03E-02	3.59E-02
-2.80E-02	3.51E-02
-1.64E-02	2.96E-02
-3.69E-03	2.67E-02
1.09E-02	2.44E-02
1.94E-02	2.44E-02
