3.97E-02	3.17E-02
3.51E-02	3.17E-02
3.23E-02	3.11E-02
2.91E-02	3.05E-02
2.65E-02	2.97E-02
2.32E-02	2.95E-02
2.05E-02	2.82E-02
1.87E-02	2.65E-02
1.76E-02	2.60E-02
1.39E-02	2.72E-02
1.14E-02	2.84E-02
8.74E-03	3.02E-02
4.77E-03	3.23E-02
3.05E-03	3.31E-02
3.97E-04	3.30E-02
-2.65E-03	3.25E-02
-4.50E-03	3.17E-02
-6.49E-03	2.85E-02
-8.48E-03	2.60E-02
-1.13E-02	2.36E-02
-1.26E-02	2.09E-02
-1.39E-02	1.81E-02
-1.77E-02	1.67E-02
-1.93E-02	1.48E-02
-1.97E-02	1.26E-02
-2.26E-02	1.03E-02
-2.50E-02	8.08E-03
-2.50E-02	5.88E-03
-2.30E-02	3.92E-03
-2.50E-02	2.76E-03
-2.78E-02	5.07E-05
-2.83E-02	-2.54E-03
-2.70E-02	-5.93E-03
-2.60E-02	-8.79E-03
-2.37E-02	-1.28E-02
-2.13E-02	-1.60E-02
-1.97E-02	-1.95E-02
-1.77E-02	-2.40E-02
-1.60E-02	-2.81E-02
-1.22E-02	-2.78E-02
-8.08E-03	-2.80E-02
-2.12E-03	-2.78E-02
3.71E-03	-2.65E-02
7.42E-03	-2.50E-02
1.13E-02	-2.44E-02
1.60E-02	-2.49E-02
2.13E-02	-2.66E-02
2.50E-02	-2.76E-02
2.89E-02	-2.88E-02
