0.15448 	-0.05087 
0.14760 	-0.05824 
0.14215 	-0.06156 
0.13415 	-0.06488 
0.12799 	-0.07225 
0.11817 	-0.07668 
0.11160 	-0.07557 
0.10391 	-0.06893 
0.09952 	-0.06599 
0.09330 	-0.06119 
0.08710 	-0.06119 
0.07690 	-0.06193 
0.06558 	-0.05824 
0.05498 	-0.05345 
0.04658 	-0.05124 
0.03417 	-0.04866 
0.02360 	-0.04866 
0.01264 	-0.04350 
0.00679 	-0.04129 
-0.00089 	-0.03576 
-0.00711 	-0.03170 
-0.01334 	-0.02728 
-0.01665 	-0.02064 
-0.01887 	-0.01475 
-0.02072 	-0.01069 
-0.02619 	-0.00995 
-0.02913 	-0.00627 
-0.03134 	-0.00111 
-0.03321 	0.00627 
-0.03105 	0.01143 
-0.02889 	0.01622 
-0.02491 	0.02212 
-0.01693 	0.02875 
-0.00822 	0.03539 
-0.00312 	0.03686 
0.00088 	0.03908 
0.00484 	0.04755 
0.01175 	0.05087 
0.01794 	0.05198 
0.02671 	0.04866 
0.03111 	0.04276 
0.04279 	0.04129 
0.05554 	0.04129 
0.06465 	0.04313 
0.07558 	0.04313 
0.08432 	0.04534 
0.09415 	0.04755 
0.10069 	0.05235 
0.11016 	0.05308 
0.12147 	0.05198 
0.12840 	0.05050 
