4.41E-02	3.36E-02
3.92E-02	3.67E-02
3.55E-02	4.23E-02
3.49E-02	4.73E-02
3.26E-02	5.27E-02
2.50E-02	5.53E-02
2.04E-02	5.72E-02
1.09E-02	5.52E-02
5.53E-03	4.85E-02
2.63E-04	4.29E-02
-5.66E-03	3.60E-02
-1.03E-02	2.60E-02
-1.62E-02	1.83E-02
-2.08E-02	1.16E-02
-2.43E-02	5.60E-03
-2.53E-02	0.00E+00
-2.28E-02	-6.80E-03
-2.41E-02	-9.47E-03
-2.46E-02	-1.21E-02
-2.21E-02	-1.95E-02
-2.00E-02	-2.11E-02
-1.78E-02	-2.24E-02
-1.42E-02	-2.80E-02
-9.87E-03	-3.20E-02
-4.87E-03	-3.55E-02
-3.95E-04	-3.75E-02
2.37E-03	-3.95E-02
6.18E-03	-4.13E-02
1.08E-02	-4.64E-02
1.64E-02	-4.93E-02
2.08E-02	-4.77E-02
2.47E-02	-4.80E-02
2.92E-02	-4.97E-02
3.29E-02	-5.20E-02
3.59E-02	-5.40E-02
4.18E-02	-5.48E-02
4.83E-02	-5.53E-02
5.53E-02	-5.40E-02
6.03E-02	-5.17E-02
6.54E-02	-4.64E-02
6.68E-02	-4.47E-02
