6.21E-02	3.45E-02
5.33E-02	3.52E-02
4.85E-02	3.61E-02
4.15E-02	3.78E-02
3.50E-02	3.92E-02
3.15E-02	4.47E-02
2.71E-02	4.83E-02
1.93E-02	5.13E-02
1.26E-02	5.46E-02
8.05E-03	5.42E-02
2.21E-03	4.96E-02
-2.04E-03	4.70E-02
-7.70E-03	4.35E-02
-1.18E-02	3.70E-02
-1.78E-02	2.87E-02
-2.33E-02	2.18E-02
-2.57E-02	1.55E-02
-2.92E-02	1.07E-02
-3.05E-02	4.14E-03
-2.97E-02	-4.14E-03
-2.56E-02	-5.70E-03
-2.47E-02	-8.81E-03
-2.65E-02	-1.33E-02
-2.39E-02	-2.00E-02
-2.06E-02	-2.49E-02
-1.59E-02	-2.90E-02
-1.04E-02	-3.33E-02
-4.59E-03	-3.42E-02
-1.08E-03	-3.68E-02
3.48E-03	-4.09E-02
5.93E-03	-4.49E-02
1.03E-02	-4.61E-02
1.81E-02	-4.97E-02
2.27E-02	-5.15E-02
2.92E-02	-5.37E-02
3.39E-02	-5.89E-02
3.76E-02	-6.16E-02
4.52E-02	-5.89E-02
5.12E-02	-5.63E-02
5.70E-02	-5.46E-02
6.11E-02	-5.11E-02
6.64E-02	-4.80E-02
6.98E-02	-4.68E-02
7.88E-02	-4.70E-02
8.72E-02	-4.80E-02
9.36E-02	-4.87E-02
1.03E-01	-4.77E-02
