1.90E-02	2.23E-02
1.46E-02	2.32E-02
8.13E-03	2.27E-02
3.23E-03	2.15E-02
-1.38E-03	2.23E-02
-6.28E-03	2.21E-02
-7.70E-03	1.96E-02
-1.32E-02	1.70E-02
-1.64E-02	1.51E-02
-1.92E-02	9.01E-03
-2.08E-02	6.20E-03
-2.33E-02	1.55E-03
-2.51E-02	-5.35E-03
-2.43E-02	-9.72E-03
-2.09E-02	-1.25E-02
-1.69E-02	-1.51E-02
-1.27E-02	-1.89E-02
-8.54E-03	-2.13E-02
-3.11E-03	-2.42E-02
-1.03E-03	-2.77E-02
4.54E-03	-3.03E-02
9.29E-03	-3.21E-02
1.32E-02	-3.13E-02
1.98E-02	-3.17E-02
2.26E-02	-3.23E-02
2.82E-02	-3.35E-02
3.32E-02	-3.25E-02
3.81E-02	-3.32E-02
4.23E-02	-3.35E-02
