4.35E-02	-3.14E-02
3.97E-02	-3.37E-02
3.59E-02	-3.64E-02
3.12E-02	-3.59E-02
2.77E-02	-3.15E-02
2.22E-02	-2.97E-02
1.66E-02	-3.17E-02
1.04E-02	-3.49E-02
7.56E-03	-3.80E-02
3.93E-03	-3.95E-02
3.86E-03	-3.36E-02
-1.00E-03	-3.36E-02
-6.68E-03	-3.33E-02
-1.29E-02	-3.63E-02
-1.85E-02	-4.01E-02
-2.52E-02	-4.60E-02
-2.90E-02	-4.26E-02
-3.30E-02	-3.57E-02
-3.43E-02	-2.87E-02
-3.25E-02	-2.34E-02
-3.38E-02	-1.58E-02
-3.33E-02	-1.03E-02
-3.17E-02	-6.95E-03
-3.26E-02	8.24E-04
-3.27E-02	7.38E-03
-3.35E-02	1.06E-02
-3.16E-02	1.48E-02
-3.19E-02	2.24E-02
-3.01E-02	2.40E-02
-3.13E-02	2.73E-02
-3.00E-02	3.10E-02
-3.16E-02	3.67E-02
-3.31E-02	4.22E-02
-3.52E-02	4.86E-02
-3.30E-02	5.21E-02
-2.90E-02	5.28E-02
-2.41E-02	4.98E-02
-2.02E-02	4.66E-02
-1.35E-02	4.61E-02
-6.21E-03	4.40E-02
1.09E-03	4.27E-02
1.00E-02	4.32E-02
1.69E-02	4.26E-02
2.36E-02	4.02E-02
3.29E-02	4.04E-02
4.04E-02	4.01E-02
4.99E-02	4.17E-02
5.48E-02	4.00E-02
