3.77E-02	-3.07E-02
3.16E-02	-3.04E-02
2.61E-02	-2.82E-02
1.94E-02	-2.85E-02
1.16E-02	-3.16E-02
6.79E-03	-3.27E-02
9.70E-04	-3.45E-02
-6.67E-03	-3.44E-02
-1.08E-02	-3.64E-02
-1.75E-02	-3.92E-02
-2.35E-02	-3.83E-02
-2.96E-02	-4.00E-02
-3.18E-02	-4.17E-02
-3.50E-02	-3.58E-02
-3.58E-02	-3.13E-02
-3.32E-02	-2.40E-02
-3.18E-02	-1.51E-02
-3.09E-02	-8.36E-03
-3.36E-02	-5.31E-03
-3.45E-02	-2.26E-04
-3.38E-02	5.08E-03
-3.21E-02	1.33E-02
-3.02E-02	2.01E-02
-2.93E-02	2.89E-02
-2.42E-02	3.25E-02
-1.48E-02	3.37E-02
-7.15E-03	3.33E-02
-1.09E-03	3.25E-02
6.42E-03	3.16E-02
1.27E-02	3.08E-02
1.83E-02	2.94E-02
2.42E-02	2.82E-02
2.88E-02	2.67E-02
